"Year" "Country" "Country_code" "World_Region" "Purpose_of_trip" "Accommodation_type" "Number_of_trip's_participants" "Nights_spent" "Travel_agency" "Sample_weight" "Total_expenditure" "Expenditure_for_organiser" "Private_expenditure" "Expenditure_on_accommodation" "Restaurant_expenditures" "Expenditure_on_transport" "Expenditure_on_commodities"
"617" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 6 "No" 68.05 6090 0 6090 1600 1198 1220 220
"618" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 7 "No" 128.87 6630 0 6630 1800 1200 1900 600
"619" 2019 "Georgia" "GEO" "Near_East_Asia" "Private" "Private_accommodation" 2 10 "No" 38.43 7340 0 7340 1800 2200 2000 500
"620" 2019 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 4 7 "No" 85.55 5630 0 5630 840 1400 2100 400
"621" 2019 "Ukraine" "UKR" "Eastern_Europe" "Private" "Not_rented" 6 15 "No" 105.22 1640 0 1640 800 200 640 0
"622" 2019 "Germany" "DEU" "Western_Europe" "Private" "Private_accommodation" 1 4 "No" 93.1 2480 0 2480 700 350 1430 0
"623" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 6 "Yes" 99.07 2670 2427 243 0 100 50 93
"624" 2019 "Switzerland" "CHE" "Western_Europe" "Private" "Hotel" 4 5 "No" 132.1 6160 0 6160 1600 1200 1050 950
"625" 2019 "Austria" "AUT" "Western_Europe" "Private" "Private_accommodation" 4 5 "No" 124.97 9120 0 9120 6000 500 1000 1620
"626" 2019 "Norway" "NOR" "North_Europe" "Business" "Other" 3 10 "No" 129.27 4240 0 4240 0 400 3500 300
"627" 2019 "Russia" "RUS" "Eastern_Europe" "Private" "Hotel" 5 20 "No" 123.55 6890 0 6890 5030 600 200 50
"628" 2019 "Peru" "PER" "South_America" "Private" "Hotel" 6 14 "No" 112.61 16443 0 16443 4100 1545 8355 0
"629" 2019 "Italy" "ITA" "South_Europe" "Private" "Hostel" 4 5 "Yes" 108.09 2500 2173 327 0 300 0 0
"630" 2019 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 1 3 "No" 115.34 1410 0 1410 600 400 410 0
"631" 2019 "China" "CHN" "Far_East_Asia" "Private" "Hotel" 2 14 "Yes" 80.56 11063 11063 0 0 0 0 0
"632" 2019 "United Arab Emirates" "ARE" "Near_East_Asia" "Private" "Other" 6 9 "No" 125.58 16307 0 16307 4000 1008 11299 0
"633" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 10 "No" 124.91 5030 0 5030 0 400 4000 300
"634" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 20 "No" 95.42 1720 0 1720 0 1000 250 420
"635" 2019 "Norway" "NOR" "North_Europe" "Private" "Hotel" 4 10 "Yes" 84.05 4840 4172 668 0 0 0 600
"636" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 7 "Yes" 92.68 2330 2013 317 0 0 50 267
"637" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 2 3 "Yes" 95.28 1890 889 1001 0 123 277 300
"638" 2019 "United Kingdom" "GBR" "North_Europe" "Business" "Private_accommodation" 1 16 "No" 114.58 5220 0 5220 2000 1645 900 675
"639" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 5 "No" 121.31 2270 0 2270 0 500 1000 250
"640" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 7 "No" 126.56 2980 0 2980 650 600 719 481
"641" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 16 "No" 112.05 2050 0 2050 0 700 1350 0
"642" 2019 "Switzerland" "CHE" "Western_Europe" "Business" "Not_rented" 1 10 "No" 67.71 5560 0 5560 0 2000 1400 2160
"643" 2019 "Syria" "SYR" "Near_East_Asia" "Private" "Not_rented" 1 12 "No" 122.97 1660 0 1660 0 300 850 150
"644" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 6 "Yes" 128.39 1390 1186 204 0 50 0 154
"645" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 5 16 "No" 125.12 3640 0 3640 0 600 2000 800
"646" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 5 7 "Yes" 81.32 8250 7764 486 0 0 0 486
"647" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 8 "Yes" 95.42 4700 4021 679 0 250 60 100
"648" 2019 "Slovenia" "SVN" "South_Europe" "Private" "Guesthouse" 3 3 "No" 130.75 2880 0 2880 900 900 600 300
"649" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 1 7 "No" 97.3 5700 0 5700 3313 1110 700 0
"650" 2019 "Norway" "NOR" "North_Europe" "Business" "Private_accommodation" 3 30 "No" 109.14 6920 0 6920 3000 500 400 2000
"651" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 4 4 "No" 129.5 2470 0 2470 800 600 250 820
"652" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 131.23 7800 7800 0 0 0 0 0
"653" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 6 "Yes" 97.97 4310 4096 214 0 0 50 164
"654" 2019 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 2 8 "No" 104.96 4940 0 4940 480 2000 1300 830
"655" 2019 "France" "FRA" "Western_Europe" "Private" "Hotel" 4 3 "No" 111.96 2780 0 2780 450 400 1200 250
"656" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 20 "No" 128.39 2570 0 2570 500 2000 70 0
"657" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 6 10 "No" 93.23 6280 0 6280 4000 2000 280 0
"658" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 4 14 "No" 86.84 1900 0 1900 0 300 980 620
"659" 2019 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 2 7 "Yes" 88.02 1850 1432 418 0 300 50 0
"660" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 5 "No" 85.61 1510 0 1510 0 700 250 30
"661" 2019 "Sweden" "SWE" "North_Europe" "Private" "Not_rented" 2 14 "No" 97.66 3050 0 3050 800 714 1150 0
"662" 2019 "Belarus" "BLR" "Eastern_Europe" "Private" "Not_rented" 5 5 "No" 83.06 2380 0 2380 200 300 830 1050
"663" 2019 "Morocco" "MAR" "North_Africa" "Private" "Not_rented" 6 11 "Yes" 116.47 2730 1305 1425 0 550 200 450
"664" 2019 "Bosnia and Herzegovina" "BIH" "South_Europe" "Private" "Hotel" 4 5 "No" 118.79 2670 0 2670 550 1367 753 0
"665" 2019 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 5 3 "No" 108.37 1650 0 1650 600 600 330 0
"666" 2019 "Germany" "DEU" "Western_Europe" "Private" "Other" 2 4 "No" 132.36 13796 0 13796 180 500 1536 10530
"667" 2019 "Belgium" "BEL" "Western_Europe" "Business" "Hotel" 1 2 "Yes" 130.25 2640 2355 285 0 50 0 200
"668" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 3 7 "Yes" 126.52 3490 3490 0 0 0 0 0
"669" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 7 "No" 119.86 1460 0 1460 0 750 600 0
"670" 2019 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 4 8 "No" 100.3 13077 0 13077 1000 2000 9000 0
"671" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Private_accommodation" 6 7 "No" 123.8 1770 0 1770 300 460 800 0
"672" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 7 "No" 104.83 1660 0 1660 0 200 750 450
"673" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 10 "Yes" 128.26 7820 6923 897 0 880 0 0
"674" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 5 "Yes" 104.98 2630 0 2630 2530 100 0 0
"675" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 30 "No" 112.24 1270 0 1270 0 300 700 270
"676" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 4 "No" 106.65 2210 0 2210 480 800 250 500
"677" 2019 "Russia" "RUS" "Eastern_Europe" "Business" "Not_rented" 2 11 "No" 114.42 6840 0 6840 555 4954 1331 0
"678" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Agritourism_accommodation" 2 20 "No" 72.36 3910 0 3910 2100 1100 710 0
"679" 2019 "Netherlands" "NLD" "Western_Europe" "Private" "Hotel" 5 3 "Unknown" 128.39 2610 0 2610 500 800 1050 0
"680" 2019 "Slovakia" "SVK" "Eastern_Europe" "Business" "Private_accommodation" 1 14 "No" 96.66 1560 0 1560 400 600 450 110
"681" 2019 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 3 9 "No" 70.08 2420 0 2420 1000 500 500 420
"682" 2019 "Montenegro" "MN" "South_Europe" "Private" "Hotel" 5 6 "No" 98.33 6530 0 6530 4080 1660 50 740
"683" 2019 "United Kingdom" "GBR" "North_Europe" "Business" "Not_rented" 2 7 "No" 132.24 1730 0 1730 800 450 400 80
"684" 2019 "United Kingdom" "GBR" "North_Europe" "Business" "Not_rented" 2 5 "Yes" 96.62 9980 9685 295 0 100 15 180
"685" 2019 "Sweden" "SWE" "North_Europe" "Business" "Hotel" 3 2 "Yes" 121.96 2860 2860 0 0 0 0 0
"686" 2019 "France" "FRA" "Western_Europe" "Private" "Guesthouse" 5 4 "No" 114 2120 0 2120 576 244 640 400
"687" 2019 "Saudi Arabia" "SAU" "Near_East_Asia" "Private" "Hotel" 1 16 "Yes" 107.52 7100 1978 5122 1940 1398 1450 200
"688" 2019 "Austria" "AUT" "Western_Europe" "Business" "Hotel" 1 2 "No" 107.92 2050 0 2050 600 500 800 150
"689" 2019 "Germany" "DEU" "Western_Europe" "Business" "Guesthouse" 1 11 "No" 101.58 1640 0 1640 660 400 120 300
"690" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 94.56 6530 5818 712 0 0 200 512
"691" 2019 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 6 7 "Yes" 113.4 2180 1759 421 0 0 30 0
"692" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Other" 2 14 "No" 126.64 1830 0 1830 150 1000 600 0
"693" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 105.37 3310 3310 0 0 0 0 0
"694" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 2 5 "Yes" 112.13 2570 1903 667 0 0 0 400
"695" 2019 "United States of America" "USA" "North_America" "Private" "Not_rented" 3 14 "No" 92.54 7310 0 7310 0 500 6150 660
"696" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 23 "No" 70.6 3340 0 3340 0 1600 1000 500
"697" 2019 "Austria" "AUT" "Western_Europe" "Private" "Private_accommodation" 4 9 "No" 118.35 14678 0 14678 4200 3000 1500 100
"698" 2019 "Canada" "CAN" "North_America" "Business" "Hotel" 2 14 "Yes" 80.29 12690 12690 0 0 0 0 0
"699" 2019 "Egypt" "EKY" "North_Africa" "Private" "Not_rented" 4 10 "No" 99.46 5100 0 5100 0 1500 1800 1000
"700" 2019 "Greece" "GRC" "South_Europe" "Private" "Not_rented" 4 14 "No" 123.2 2220 0 2220 0 350 980 700
"701" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 6 "No" 80.05 7460 0 7460 850 650 4000 900
"702" 2019 "Japan" "JPN" "Far_East_Asia" "Business" "Hotel" 2 24 "No" 124.47 9680 0 9680 1000 500 6632 100
"703" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 7 "Yes" 96.23 4930 4607 323 0 100 80 100
"704" 2019 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 6 5 "No" 103.01 8800 0 8800 4000 1500 800 1200
"705" 2019 "Iceland" "ISL" "North_Europe" "Private" "Hotel" 1 10 "Yes" 98.32 3270 1090 2180 500 800 500 200
"706" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 3 4 "No" 123.08 1540 0 1540 400 200 500 440
"707" 2019 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 4 14 "No" 79.43 17581 0 17581 8200 0 4500 0
"708" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 14 "No" 117.08 3170 0 3170 1600 400 600 300
"709" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 5 "Yes" 118.88 5820 3770 2050 0 0 120 1930
"710" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 4 "No" 130.24 3560 0 3560 0 800 2100 400
"711" 2019 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 5 10 "Yes" 94.45 7350 7112 238 0 100 0 100
"712" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 7 "Yes" 128.75 4480 4480 0 0 0 0 0
"713" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 6 14 "No" 120.5 3490 0 3490 1500 1200 790 0
"714" 2019 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 3 7 "No" 108.35 5510 0 5510 2880 720 1300 0
"715" 2019 "France" "FRA" "Western_Europe" "Private" "Hotel" 5 3 "Yes" 75.97 3270 2515 755 0 0 0 560
"716" 2019 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 1 6 "No" 103.62 5630 0 5630 600 1500 1480 2050
"717" 2019 "Norway" "NOR" "North_Europe" "Business" "Guesthouse" 2 14 "Yes" 84.07 5070 4457 613 0 400 0 150
"718" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 3 2 "No" 100.51 2120 0 2120 500 300 1000 0
"719" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Not_rented" 3 24 "No" 92.05 3370 0 3370 0 1500 800 1070
"720" 2019 "Canada" "CAN" "North_America" "Private" "Not_rented" 2 18 "No" 103.44 8860 0 8860 82 1063 5560 500
"721" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 2 4 "No" 103 1190 0 1190 200 260 650 80
"722" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 1 9 "No" 94.74 4860 0 4860 1000 1500 1200 1160
"723" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 14 "Yes" 124.83 9850 8528 1322 0 0 100 1200
"724" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 10 "Yes" 120.69 2230 2027 203 0 0 0 200
"725" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 3 25 "No" 124.15 2480 0 2480 0 1250 550 200
"726" 2019 "Sweden" "SWE" "North_Europe" "Private" "Private_accommodation" 4 14 "Yes" 116.59 2560 1969 591 0 0 0 591
"727" 2019 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 3 7 "No" 86.99 2200 0 2200 1000 600 400 100
"728" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Private_accommodation" 5 5 "No" 128.25 1950 0 1950 500 600 500 150
"729" 2019 "Belgium" "BEL" "Western_Europe" "Private" "Not_rented" 3 16 "No" 105.01 2980 0 2980 0 750 870 1000
"730" 2019 "Sweden" "SWE" "North_Europe" "Business" "Private_accommodation" 3 7 "Yes" 109.23 2110 0 2110 100 100 1400 250
"731" 2019 "Georgia" "GEO" "Near_East_Asia" "Private" "Hotel" 6 10 "Yes" 103 9320 8114 1206 0 850 100 120
"732" 2019 "Montenegro" "MN" "South_Europe" "Private" "Hotel" 2 7 "Yes" 109.3 3870 2845 1025 0 0 100 600
"733" 2019 "Ukraine" "UKR" "Eastern_Europe" "Private" "Other" 1 14 "No" 90.88 2160 0 2160 600 300 970 290
"734" 2019 "Morocco" "MAR" "North_Africa" "Private" "Hotel" 5 14 "Yes" 120.6 10512 10512 0 0 0 0 0
"735" 2019 "Israel" "ISR" "Near_East_Asia" "Private" "Private_accommodation" 2 7 "No" 115.1 3750 0 3750 1000 500 1500 250
"736" 2019 "Spain" "ESP" "South_Europe" "Business" "Hotel" 2 9 "Unknown" 97.12 4720 0 4720 1000 300 1000 2420
"737" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 3 3 "Yes" 124.59 3110 3110 0 0 0 0 0
"738" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 16 "Unknown" 112.86 2150 0 2150 700 600 500 200
"739" 2019 "Sweden" "SWE" "North_Europe" "Private" "Private_accommodation" 5 5 "No" 120.44 3960 0 3960 2250 1200 510 0
"740" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Private_accommodation" 3 17 "No" 113.88 2780 0 2780 770 660 640 500
"741" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 5 8 "Yes" 130.77 2560 2560 0 0 0 0 0
"742" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 83.11 2550 2361 189 0 0 50 139
"743" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 2 4 "No" 95.42 1220 0 1220 100 320 800 0
"744" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 4 "No" 103.99 3030 0 3030 280 160 2000 190
"745" 2019 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 5 9 "Yes" 102.36 9040 3390 5650 0 1000 400 600
"746" 2019 "Denmark" "DNK" "North_Europe" "Private" "Not_rented" 1 14 "No" 85.04 1990 0 1990 560 700 400 100
"747" 2019 "France" "FRA" "Western_Europe" "Business" "Private_accommodation" 2 20 "No" 93.78 5110 0 5110 1500 500 1200 1200
"748" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 6 14 "No" 97.65 4680 0 4680 1000 700 2840 140
"749" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 20 "No" 109.42 1610 0 1610 0 1000 360 250
"750" 2019 "Norway" "NOR" "North_Europe" "Business" "Not_rented" 3 20 "No" 121.51 2560 0 2560 0 600 950 1010
"751" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 5 5 "No" 103.43 1490 0 1490 786 300 150 50
"752" 2019 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 3 7 "Yes" 122.85 5930 5390 540 0 0 50 350
"753" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 12 "No" 125.8 1560 0 1560 0 100 1200 260
"754" 2019 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 3 23 "No" 119.97 2440 0 2440 0 0 800 1000
"755" 2019 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 3 3 "No" 115.42 1960 0 1960 600 400 200 300
"756" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 16 "No" 122.5 4200 0 4200 850 100 600 2650
"757" 2019 "Italy" "ITA" "South_Europe" "Business" "Hotel" 3 4 "No" 108.6 1850 0 1850 200 300 1350 0
"758" 2019 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 6 8 "No" 129.86 16187 0 16187 7000 3500 2300 300
"759" 2019 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 6 6 "No" 122.56 3100 0 3100 0 800 600 0
"760" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 5 1 "No" 77.33 7290 0 7290 100 1057 220 5913
"761" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 14 "No" 110.03 3730 0 3730 0 1250 1150 980
"762" 2019 "Egypt" "EKY" "North_Africa" "Private" "Guesthouse" 2 13 "Yes" 131.35 5720 4931 789 0 0 0 789
"763" 2019 "Thailand" "THA" "Far_East_Asia" "Private" "Hotel" 1 8 "Yes" 117.5 7550 6830 720 0 0 0 600
"764" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Not_rented" 4 7 "No" 121.89 4040 0 4040 0 1500 700 1000
"765" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 3 13 "No" 119.93 6390 0 6390 2000 2200 980 500
"766" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 6 "No" 120.16 2070 0 2070 0 300 900 870
"767" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 2 6 "Yes" 88.38 4420 4071 349 0 0 200 100
"768" 2019 "Saudi Arabia" "SAU" "Near_East_Asia" "Business" "Hotel" 1 18 "Yes" 115.4 13513 10358 3155 0 1421 0 1734
"769" 2019 "United Kingdom" "GBR" "North_Europe" "Business" "Private_accommodation" 1 16 "No" 95.07 3420 0 3420 1000 800 600 500
"770" 2019 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 1 4 "No" 126 1970 0 1970 400 450 500 400
"771" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 5 10 "Yes" 129.02 3290 2362 928 0 300 110 360
"772" 2019 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 5 7 "Yes" 132.14 5900 5363 537 0 250 0 0
"773" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 4 14 "No" 88.97 2550 0 2550 420 500 730 700
"774" 2019 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 5 6 "Yes" 104.88 6900 5365 1535 0 0 100 445
"775" 2019 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 2 25 "No" 81.35 3830 0 3830 0 1000 2000 300
"776" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 1 19 "Yes" 132.63 9000 4838 4162 0 2200 1400 500
"777" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 1 6 "Yes" 112.2 2800 2800 0 0 0 0 0
"778" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 1 5 "No" 112.39 1400 0 1400 0 0 600 700
"779" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 47.31 8830 0 8830 300 2000 400 4900
"780" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 3 12 "No" 108.98 3710 0 3710 1000 1000 600 300
"781" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 25 "No" 109.3 2530 0 2530 0 1100 600 830
"782" 2019 "Hungary" "HUN" "Eastern_Europe" "Private" "Agritourism_accommodation" 2 7 "No" 100.78 4000 0 4000 1600 1000 430 955
"783" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 2 7 "Yes" 92.76 4790 4790 0 0 0 0 0
"784" 2019 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 3 11 "Yes" 124.96 11940 11012 928 0 0 200 600
"785" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 5 2 "No" 124.39 1430 0 1430 360 200 600 0
"786" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 3 "No" 101.89 1540 0 1540 120 550 850 20
"787" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 5 4 "No" 109.76 2190 0 2190 1150 450 300 0
"788" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 5 7 "No" 112.6 1380 0 1380 0 850 530 0
"789" 2019 "Italy" "ITA" "South_Europe" "Business" "Hotel" 3 4 "No" 106.64 3990 0 3990 2000 800 1000 190
"790" 2019 "Austria" "AUT" "Western_Europe" "Private" "Private_accommodation" 1 4 "No" 117.63 1480 0 1480 300 400 780 0
"791" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 4 6 "Yes" 121.67 6860 5096 1764 0 400 220 1144
"792" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 4 "No" 120.68 1210 0 1210 150 200 800 60
"793" 2019 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 1 8 "No" 108.74 2730 0 2730 600 500 700 930
"794" 2019 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 4 16 "No" 132.34 2080 0 2080 0 500 1200 380
"795" 2019 "Angola" "AGO" "South_Africa" "Private" "Not_rented" 6 10 "No" 41.75 1690 0 1690 440 523 400 327
"796" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 2 1 "No" 100.72 2120 0 2120 0 100 320 1700
"797" 2019 "Denmark" "DNK" "North_Europe" "Private" "Hotel" 2 1 "No" 82.54 2780 0 2780 500 2200 80 0
"798" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 3 7 "Yes" 98.89 1970 1641 329 0 0 0 329
"799" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 2 6 "No" 109.39 1300 0 1300 0 300 700 300
"800" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 1 "Yes" 85.24 1620 0 1620 300 300 800 50
"801" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 5 4 "No" 89.11 2190 0 2190 650 550 500 400
"802" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 1 "No" 122.96 1540 0 1540 550 170 450 350
"803" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 20 "No" 116.4 3710 0 3710 1600 1600 500 10
"804" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 6 7 "No" 124.63 5210 0 5210 1500 1500 1500 700
"805" 2019 "Austria" "AUT" "Western_Europe" "Private" "Hotel" 3 4 "Yes" 124.18 4030 3019 1011 0 0 120 750
"806" 2019 "Russia" "RUS" "Eastern_Europe" "Private" "Hotel" 2 2 "No" 104.96 2920 0 2920 1373 1000 547 0
"807" 2019 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 6 12 "No" 72.45 5800 0 5800 0 2000 1500 2300
"808" 2019 "Denmark" "DNK" "North_Europe" "Private" "Hotel" 2 7 "No" 119.87 3540 0 3540 433 240 2867 0
"809" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 7 "Yes" 77.03 10058 8670 1388 0 0 200 1000
"810" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 5 7 "No" 114.81 3450 0 3450 1200 1000 700 166
"811" 2019 "Hungary" "HUN" "Eastern_Europe" "Private" "Hostel" 5 5 "Yes" 116.12 1470 1274 196 0 0 0 196
"812" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 5 10 "Yes" 113.22 2200 1650 550 0 0 0 500
"813" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 6 "No" 104.38 1670 0 1670 200 300 500 640
"814" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 73.87 7980 7748 232 0 0 0 200
"815" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 3 "No" 64.76 2260 0 2260 0 50 2000 210
"816" 2019 "Croatia" "HRV" "South_Europe" "Business" "Hotel" 2 8 "Yes" 62.94 3550 2909 641 0 0 0 500
"817" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 3 2 "No" 86.72 2090 0 2090 500 700 300 50
"818" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Agritourism_accommodation" 4 5 "No" 101.02 1340 0 1340 250 700 250 0
"819" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 1 "No" 131.09 1960 0 1960 0 300 900 760
